Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,temperature,humidity,precipitation,weather_description,Traffic_Level,Distance_km,TARGET
34.0,4.4,26.921411,75.793604,27.061411,75.933604,Drinks ,motorcycle ,23.86,32.0,0.0,clear sky,Very High,27.74,58.65
26.0,4.4,12.914264,77.6784,12.994264,77.7584,Drinks ,motorcycle ,23.15,74.0,0.0,haze,High,18.36,54.38333333
29.0,4.6,0.0,0.0,0.08,0.08,Buffet ,motorcycle ,26.37,82.0,0.31,light rain,High,13.4,35.98333333
37.0,4.8,11.021278,76.995017,11.101278,77.075017,Snack ,motorcycle ,25.05,73.0,0.0,mist,Moderate,15.45,36.51666667
28.0,4.9,18.546258,73.904337,18.616258,73.974337,Snack ,motorcycle ,23.16,47.0,0.0,clear sky,Very High,17.21,53.08333333
27.0,4.2,19.178321,72.834715,19.268321,72.924715,Buffet ,motorcycle ,26.63,47.0,0.0,clear sky,Very High,22.94,55.65
22.0,4.8,21.186438,72.794115,21.276438,72.884115,Buffet ,scooter ,22.87,43.0,0.0,clear sky,High,17.94,39.15
21.0,4.9,0.0,0.0,0.07,0.07,Meal ,scooter ,26.35,82.0,0.33,light rain,High,13.4,35.98333333
22.0,4.6,10.994136,76.963303,11.014136,76.983303,Drinks ,motorcycle ,24.9,73.0,0.0,mist,Low,4.08,24.2
31.0,4.8,17.410371,78.437225,17.450371,78.477225,Drinks ,scooter ,24.08,57.0,0.0,haze,Moderate,9.22,34.66666667
20.0,4.7,21.186438,72.794115,21.276438,72.884115,Buffet ,scooter ,24.91,43.0,0.0,clear sky,High,17.94,41.71666667
27.0,4.7,19.055831,72.833984,19.115831,72.893984,Buffet ,scooter ,26.83,44.0,0.0,smoke,High,11.65,49.66666667
32.0,4.4,11.02091,76.940432,11.09091,77.010432,Snack ,motorcycle ,25.79,73.0,0.0,haze,High,16.05,43.4
23.0,4.7,21.17106,72.789292,21.24106,72.859292,Drinks ,motorcycle ,24.95,73.0,0.0,mist,High,13.57,44.91666667
32.0,4.8,21.160522,72.771477,21.200522,72.811477,Snack ,scooter ,24.99,73.0,0.0,mist,Low,7.31,24.93333333
21.0,4.9,23.355164,85.324097,23.425164,85.394097,Snack ,motorcycle ,20.26,83.0,0.0,mist,Very High,23.34,54.15
36.0,3.8,0.0,0.0,0.13,0.13,Meal ,scooter ,26.27,84.0,0.0,overcast clouds,High,13.4,35.98333333
24.0,4.7,17.451976,78.385883,17.471976,78.405883,Meal ,motorcycle ,22.79,60.0,0.0,haze,Low,5.75,17.51666667
21.0,4.9,0.0,0.0,0.03,0.03,Meal ,scooter ,26.28,85.0,0.1,light rain,High,13.4,35.98333333
31.0,4.0,12.934179,77.615797,13.044179,77.725797,Drinks ,motorcycle ,22.54,74.0,0.0,haze,Very High,22.53,59.98333333
32.0,4.2,13.02978,80.208812,13.04978,80.228812,Buffet ,motorcycle ,26.45,88.0,0.0,mist,Low,4.15,18.58333333
30.0,4.4,26.956431,75.776649,26.966431,75.786649,Snack ,motorcycle ,19.49,68.0,0.0,haze,Very Low,2.44,13.06666667
31.0,4.7,11.022298,76.998349,11.052298,77.028349,Drinks ,electric_scooter ,25.86,73.0,0.0,haze,Low,7.51,28.96666667
39.0,4.9,19.876219,75.346017,19.946219,75.416017,Snack ,motorcycle ,17.57,82.0,0.0,mist,Very High,17.67,53.73333333
30.0,4.1,0.0,0.0,0.07,0.07,Snack ,motorcycle ,26.28,84.0,0.0,broken clouds,High,13.4,35.98333333
33.0,4.3,26.911927,75.797282,27.001927,75.887282,Meal ,scooter ,23.95,28.0,0.0,clear sky,High,17.16,39.73333333
36.0,4.4,11.010375,76.95295,11.120375,77.06295,Snack ,electric_scooter ,25.12,73.0,0.0,mist,High,20.44,48.45
24.0,4.7,22.753839,75.897429,22.843839,75.987429,Buffet ,motorcycle ,22.26,44.0,0.0,clear sky,High,18.57,35.4
21.0,4.8,26.891191,75.802083,26.951191,75.862083,Buffet ,motorcycle ,19.9,68.0,0.0,haze,Moderate,11.23,26.4
26.0,4.9,22.308096,73.167753,22.328096,73.187753,Drinks ,scooter ,22.88,42.0,0.0,clear sky,Low,5.41,20.95
36.0,4.0,25.454648,81.834502,25.534648,81.914502,Drinks ,scooter ,25.19,43.0,0.0,clear sky,High,15.56,43.16666667
32.0,5.0,26.892312,75.806896,26.902313,75.816896,Meal ,electric_scooter ,23.58,46.0,0.0,haze,Very Low,2.48,9.6
26.0,5.0,21.157729,72.768726,21.167729,72.778726,Meal ,scooter ,23.91,44.0,0.0,clear sky,Very Low,2.41,6.983333333
28.0,4.8,26.849596,75.800512,26.899596,75.850512,Buffet ,electric_scooter ,22.96,46.0,0.0,haze,Moderate,10.09,24.13333333
38.0,4.4,26.914142,75.805704,26.944142,75.835704,Buffet ,scooter ,23.75,46.0,0.0,haze,Low,6.05,19.98333333
29.0,4.1,9.960846,76.293936,10.030846,76.363936,Snack ,motorcycle ,24.8,86.0,0.0,few clouds,High,14.64,38.18333333
23.0,4.1,17.440827,78.393391,17.500827,78.453391,Meal ,electric_scooter ,21.37,64.0,0.0,broken clouds,High,14.16,35.4
29.0,4.5,12.311072,76.654878,12.371072,76.714878,Snack ,motorcycle ,20.7,68.0,0.0,clear sky,High,15.76,45.36666667
34.0,5.0,21.185047,72.80859,21.295047,72.91859,Snack ,motorcycle ,22.81,43.0,0.0,clear sky,High,22.17,46.45
35.0,4.8,12.323978,76.627961,12.453978,76.757961,Buffet ,scooter ,20.23,67.0,0.0,clear sky,High,25.68,47.85
29.0,4.6,12.284747,76.625861,12.374747,76.715861,Buffet ,electric_scooter ,20.7,68.0,0.0,clear sky,Very High,22.79,49.3
24.0,5.0,18.530963,73.828972,18.590963,73.888972,Meal ,scooter ,22.91,49.0,0.0,clear sky,High,12.11,31.98333333
29.0,4.6,0.0,0.0,0.09,0.09,Buffet ,motorcycle ,26.27,84.0,0.0,broken clouds,High,13.4,35.98333333
38.0,4.6,26.921411,75.793604,26.951411,75.823604,Drinks ,motorcycle ,22.74,46.0,0.0,haze,Moderate,6.66,38.01666667
38.0,4.7,17.483216,78.552111,17.493216,78.562111,Snack ,scooter ,22.94,60.0,0.0,haze,Low,2.64,17.38333333
20.0,4.5,21.170096,72.789122,21.260096,72.879122,Drinks ,motorcycle ,24.93,43.0,0.0,clear sky,High,19.68,50.96666667
24.0,4.8,11.003669,76.976494,11.113669,77.086494,Drinks ,motorcycle ,25.12,73.0,0.0,mist,Very High,21.62,58.65
23.0,4.6,12.914264,77.6784,12.994264,77.7584,Snack ,scooter ,23.12,73.0,0.0,haze,High,18.36,43.76666667
29.0,4.6,-22.761593,75.886362,22.851593,75.976362,Drinks ,motorcycle ,23.25,44.0,0.0,clear sky,High,13.4,35.98333333
33.0,4.7,26.902328,75.794257,26.932328,75.824257,Snack ,motorcycle ,19.7,64.0,0.0,haze,Low,5.86,25.51666667
25.0,5.0,21.170798,72.790489,21.240798,72.860489,Meal ,motorcycle ,24.95,73.0,0.0,mist,Moderate,13.54,31.45
24.0,4.7,13.005801,80.250744,13.075801,80.320744,Snack ,motorcycle ,28.55,82.0,0.0,mist,High,13.9,46.6
21.0,4.6,13.026286,80.275235,13.136286,80.385235,Buffet ,motorcycle ,26.45,87.0,0.0,scattered clouds,Very High,22.56,62.25
22.0,4.6,11.003008,76.97544,11.043008,77.01544,Snack ,scooter ,25.89,73.0,0.0,haze,Moderate,7.96,29.03333333
39.0,3.5,30.89286,75.822199,31.02286,75.952199,Drinks ,scooter ,18.64,57.0,0.0,clear sky,Very High,43.58,62.98333333
35.0,4.9,13.044694,80.26147,13.124694,80.34147,Buffet ,motorcycle ,28.37,82.0,0.0,overcast clouds,Very High,18.15,57.86666667
38.0,4.9,22.75004,75.902847,22.86004,76.012847,Meal ,motorcycle ,22.31,43.0,0.0,clear sky,High,24.02,39.55
33.0,4.7,17.428294,78.404423,17.438294,78.414423,Snack ,scooter ,23.64,57.0,0.0,haze,Very Low,2.62,14.86666667
37.0,4.6,26.913483,75.803139,27.043483,75.933139,Snack ,electric_scooter ,19.83,47.0,0.0,clear sky,High,27.46,48.36666667
33.0,4.8,26.892312,75.806896,26.942312,75.856896,Buffet ,motorcycle ,23.12,46.0,0.0,haze,Moderate,10.19,28.85
36.0,4.4,12.325461,76.632278,12.365461,76.672278,Meal ,scooter ,18.36,81.0,0.0,broken clouds,Moderate,8.86,25.98333333
31.0,4.9,12.934365,77.616155,12.964365,77.646155,Meal ,motorcycle ,19.77,91.0,0.0,mist,Moderate,9.49,27.15
21.0,4.5,26.90294,75.793007,26.99294,75.883007,Buffet ,scooter ,19.96,46.0,0.0,clear sky,High,16.67,38.03333333
27.0,4.8,13.005801,80.250744,13.135801,80.380744,Drinks ,motorcycle ,28.39,82.0,0.18,light rain,Very High,26.48,35.98333333
39.0,4.8,12.934179,77.615797,12.974179,77.655797,Meal ,scooter ,23.18,72.0,0.0,haze,Moderate,10.68,29.43333333
34.0,4.2,12.975377,77.696664,13.105377,77.826664,Meal ,scooter ,18.97,93.0,0.0,fog,Very High,26.95,52.28333333
27.0,4.9,26.910262,75.783013,27.000262,75.873013,Meal ,motorcycle ,23.72,28.0,0.0,clear sky,High,17.26,31.11666667
27.0,4.6,19.1813,72.836191,19.2313,72.886191,Meal ,electric_scooter ,26.54,44.0,0.0,smoke,High,12.88,42.2
39.0,4.8,12.310972,76.659264,12.350972,76.699264,Snack ,motorcycle ,17.9,77.0,0.0,scattered clouds,Moderate,8.67,29.88333333
28.0,4.9,19.178321,72.834715,19.268321,72.924715,Snack ,motorcycle ,27.63,51.0,0.0,clear sky,Very High,21.38,57.93333333
31.0,4.9,11.02091,76.940432,11.09091,77.010432,Meal ,motorcycle ,25.79,73.0,0.0,haze,High,16.05,39.36666667
25.0,4.6,12.970221,77.645396,13.020221,77.695396,Meal ,motorcycle ,19.9,93.0,0.0,mist,Moderate,11.08,31.26666667
28.0,4.3,22.745536,75.893106,22.855536,76.003106,Buffet ,scooter ,17.29,53.0,0.0,clear sky,High,26.6,47.5
23.0,4.7,21.157729,72.768726,21.237729,72.848726,Buffet ,motorcycle ,22.99,43.0,0.0,clear sky,High,14.17,33.93333333
22.0,4.8,12.975996,80.221898,13.005996,80.251898,Drinks ,scooter ,26.43,88.0,0.0,mist,Low,6.92,27.91666667
32.0,4.6,19.22384,72.841347,19.23384,72.851347,Drinks ,motorcycle ,27.95,57.0,0.0,smoke,Very Low,2.23,23.4
25.0,4.9,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,26.31,82.0,0.38,light rain,High,13.4,35.98333333
36.0,4.8,26.913987,75.752891,26.943987,75.782891,Meal ,motorcycle ,19.61,68.0,0.0,haze,Moderate,8.25,22.33333333
27.0,4.9,23.351489,85.324253,23.401489,85.374253,Snack ,motorcycle ,19.98,83.0,0.0,mist,Moderate,10.0,30.3
23.0,4.8,23.230791,77.43702,23.260791,77.46702,Buffet ,motorcycle ,18.33,57.0,0.0,clear sky,Low,7.32,20.5
29.0,4.8,22.725748,75.898497,22.795748,75.968497,Drinks ,scooter ,23.13,60.0,0.0,haze,High,16.66,44.31666667
23.0,4.6,12.311072,76.654878,12.381072,76.724878,Drinks ,motorcycle ,20.59,68.0,0.0,clear sky,High,13.96,42.55
33.0,4.6,10.020683,76.310631,10.080683,76.370631,Buffet ,motorcycle ,24.59,88.0,0.0,few clouds,Moderate,12.86,33.03333333
30.0,4.6,13.081878,80.248519,13.151878,80.318519,Snack ,motorcycle ,28.5,82.0,0.0,overcast clouds,Very High,19.45,65.3
32.0,4.5,21.175104,72.804342,21.235104,72.864342,Drinks ,electric_scooter ,24.95,73.0,0.0,mist,Moderate,12.11,41.75
34.0,4.1,11.003669,76.976494,11.063669,77.036494,Buffet ,motorcycle ,25.97,73.0,0.0,haze,Moderate,11.45,25.41666667
21.0,4.3,12.972532,77.608179,13.012532,77.648179,Snack ,scooter ,22.77,72.0,0.0,haze,Moderate,7.0,33.96666667
27.0,4.2,22.308096,73.167753,22.438096,73.297753,Drinks ,motorcycle ,22.35,43.0,0.0,clear sky,High,24.3,46.26666667
38.0,4.3,13.081878,80.248519,13.151878,80.318519,Snack ,motorcycle ,26.39,87.0,0.0,scattered clouds,Very High,19.45,60.85
29.0,4.6,-18.520016,-73.830547,18.580016,73.890547,Drinks ,scooter ,19.05,64.0,0.0,clear sky,High,13.4,35.98333333
23.0,4.7,13.044694,80.26147,13.084694,80.30147,Drinks ,motorcycle ,26.47,88.0,0.0,mist,Moderate,9.27,41.78333333
29.0,4.8,21.186608,72.794136,21.266608,72.874136,Meal ,motorcycle ,24.93,43.0,0.0,clear sky,High,17.99,35.73333333
37.0,4.1,22.308096,73.167753,22.378096,73.237753,Buffet ,motorcycle ,22.66,43.0,0.0,clear sky,Moderate,13.63,30.2
29.0,4.6,21.175104,72.804342,21.245104,72.874342,Meal ,motorcycle ,24.94,73.0,0.0,mist,Moderate,14.73,33.96666667
20.0,4.9,0.0,0.0,0.02,0.02,Meal ,motorcycle ,26.25,83.0,0.45,light rain,High,13.4,35.98333333
24.0,4.9,12.981615,80.231598,13.071615,80.321598,Drinks ,scooter ,26.51,87.0,0.0,mist,High,18.82,54.9
31.0,4.1,19.1093,72.825451,19.1293,72.845451,Meal ,motorcycle ,27.95,57.0,0.0,smoke,Low,4.44,25.75
33.0,4.8,10.003064,76.307589,10.133064,76.437589,Meal ,motorcycle ,24.18,92.0,0.0,broken clouds,Very High,26.21,51.16666667
32.0,4.8,18.994237,72.825553,19.004237,72.835553,Drinks ,scooter ,26.99,44.0,0.0,smoke,Low,3.81,32.01666667
25.0,4.7,18.56245,73.916619,18.60245,73.956619,Drinks ,scooter ,23.03,48.0,0.0,clear sky,High,12.59,41.56666667
27.0,4.5,23.214459,77.434976,23.304459,77.524976,Snack ,motorcycle ,21.93,43.0,0.0,clear sky,High,19.93,44.1
33.0,4.4,17.426228,78.407495,17.436228,78.417495,Snack ,motorcycle ,21.27,65.0,0.0,broken clouds,Very Low,3.09,15.28333333
30.0,4.4,22.311358,73.164798,22.321358,73.174798,Drinks ,motorcycle ,22.98,42.0,0.0,clear sky,Very Low,3.98,17.4
27.0,5.0,12.3085,76.665808,12.3185,76.675808,Snack ,scooter ,18.1,81.0,0.0,broken clouds,Very Low,1.84,11.11666667
26.0,4.7,12.906229,77.596791,12.916229,77.606791,Drinks ,electric_scooter ,23.18,71.0,0.0,haze,Very Low,2.33,17.93333333
22.0,3.5,26.913483,75.803139,26.923483,75.813139,Drinks ,motorcycle ,19.6,68.0,0.0,haze,Very Low,1.92,18.26666667
22.0,4.7,-15.576683,73.75575,15.646683,73.82575,Buffet ,motorcycle ,24.95,59.0,0.0,scattered clouds,High,13.4,35.98333333
38.0,4.7,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,26.35,82.0,0.33,light rain,High,13.4,35.98333333
36.0,4.9,26.910262,75.783013,27.040262,75.913013,Meal ,electric_scooter ,23.88,29.0,0.0,clear sky,High,25.29,43.78333333
27.0,4.9,12.323978,76.627961,12.393978,76.697961,Drinks ,motorcycle ,20.71,68.0,0.0,clear sky,High,16.25,41.33333333
23.0,4.8,0.0,0.0,0.02,0.02,Buffet ,scooter ,26.29,85.0,0.11,light rain,High,13.4,35.98333333
30.0,4.6,12.352058,76.60665,12.382058,76.63665,Meal ,motorcycle ,20.54,67.0,0.0,clear sky,Moderate,7.48,21.08333333
21.0,4.7,0.0,0.0,0.05,0.05,Meal ,motorcycle ,26.35,82.0,0.29,light rain,High,13.4,35.98333333
35.0,4.8,23.351058,85.325731,23.411058,85.385731,Meal ,scooter ,17.83,68.0,0.0,clear sky,Moderate,11.07,29.88333333
22.0,4.7,21.157735,72.768778,21.197735,72.808778,Buffet ,scooter ,23.45,43.0,0.0,clear sky,Low,7.88,19.65
31.0,4.1,21.149569,72.772697,21.259569,72.882697,Drinks ,scooter ,22.88,43.0,0.0,clear sky,Very High,24.21,55.33333333
30.0,4.8,12.933298,77.614293,13.023298,77.704293,Snack ,scooter ,22.73,74.0,0.0,haze,High,17.91,49.93333333
21.0,4.7,12.972532,77.608179,13.082532,77.718179,Drinks ,electric_scooter ,19.13,93.0,0.0,fog,Very High,20.0,62.35
36.0,4.8,22.311358,73.164798,22.331358,73.184798,Buffet ,motorcycle ,22.93,42.0,0.0,clear sky,Low,5.29,13.51666667
21.0,4.9,10.994136,76.963303,11.044136,77.013303,Drinks ,scooter ,25.82,73.0,0.0,haze,Moderate,9.62,34.18333333
36.0,4.9,22.311844,73.165081,22.381844,73.235081,Snack ,motorcycle ,22.66,43.0,0.0,clear sky,Moderate,13.87,30.23333333
23.0,4.7,21.15276,72.778059,21.22276,72.848059,Snack ,motorcycle ,24.92,73.0,0.0,mist,Moderate,13.63,34.71666667
35.0,4.6,12.934179,77.615797,12.984179,77.665797,Meal ,scooter ,19.75,92.0,0.0,mist,High,11.88,34.95
35.0,4.4,11.02091,76.940432,11.04091,76.960432,Meal ,motorcycle ,25.78,73.0,0.0,haze,Low,4.6,15.05
30.0,4.8,0.0,0.0,0.08,0.08,Snack ,scooter ,26.37,82.0,0.31,light rain,High,13.4,35.98333333
33.0,4.7,18.563934,73.915367,18.583935,73.935367,Drinks ,scooter ,19.21,65.0,0.0,clear sky,Low,7.07,29.36666667
28.0,4.9,23.351058,85.325731,23.461058,85.435731,Snack ,scooter ,16.26,67.0,0.0,clear sky,High,18.15,37.05
22.0,4.9,10.96185,76.971082,11.09185,77.101082,Buffet ,motorcycle ,25.08,73.0,0.0,mist,Very High,26.09,51.26666667
27.0,4.5,11.024839,77.007003,11.154839,77.137003,Drinks ,motorcycle ,26.26,65.0,0.0,haze,High,30.43,54.6
22.0,4.8,23.416792,85.316842,23.486792,85.386842,Drinks ,scooter ,17.71,68.0,0.0,clear sky,Moderate,15.31,37.56666667
34.0,4.9,26.482419,80.320939,26.522419,80.360939,Meal ,scooter ,21.92,54.0,0.0,clear sky,Moderate,10.26,24.31666667
24.0,4.6,22.725748,75.898497,22.765747,75.938497,Meal ,motorcycle ,17.07,72.0,0.0,haze,Moderate,9.69,23.83333333
38.0,4.8,23.234631,77.401663,23.244631,77.411663,Meal ,motorcycle ,18.52,56.0,0.0,clear sky,Very Low,1.86,6.166666667
35.0,4.7,26.849596,75.800512,26.859596,75.810512,Buffet ,scooter ,19.83,68.0,0.0,haze,Very Low,2.43,8.966666667
20.0,3.9,22.751857,75.866699,22.801857,75.916699,Drinks ,motorcycle ,22.16,60.0,0.0,haze,Moderate,10.17,34.46666667
21.0,4.8,21.183434,72.814492,21.273434,72.904492,Snack ,scooter ,24.91,43.0,0.0,clear sky,High,17.47,40.66666667
31.0,4.3,17.45971,78.368855,17.47971,78.388855,Drinks ,motorcycle ,22.66,60.0,0.0,haze,Low,4.35,21.55
31.0,4.0,17.422819,78.449578,17.502819,78.529578,Snack ,scooter ,21.18,65.0,0.0,broken clouds,High,16.52,46.93333333
35.0,4.5,27.163303,78.057044,27.293303,78.187044,Meal ,motorcycle ,21.28,54.0,0.0,clear sky,Very High,32.49,49.53333333
30.0,5.0,22.310329,73.169083,22.320329,73.179083,Drinks ,scooter ,22.9,42.0,0.0,clear sky,Low,2.9,20.05
25.0,4.6,18.536718,73.830327,18.606718,73.900327,Meal ,scooter ,19.02,65.0,0.0,clear sky,High,14.99,34.61666667
34.0,3.8,21.186884,72.793616,21.296884,72.903616,Meal ,scooter ,22.79,43.0,0.0,clear sky,High,20.19,42.15
37.0,4.9,19.103249,72.846749,19.193249,72.936749,Buffet ,motorcycle ,25.73,44.0,0.0,smoke,Very High,28.28,60.98333333
29.0,4.5,22.310526,73.170937,22.360526,73.220937,Drinks ,motorcycle ,24.01,64.0,0.0,haze,Moderate,10.4,31.11666667
39.0,4.4,19.876219,75.346017,19.966219,75.436017,Buffet ,electric_scooter ,19.98,60.0,0.0,haze,Very High,26.39,63.96666667
31.0,4.8,0.0,0.0,0.03,0.03,Meal ,motorcycle ,26.27,82.0,0.43,light rain,High,13.4,35.98333333
37.0,4.2,11.001753,76.986241,11.021753,77.006241,Drinks ,motorcycle ,25.94,73.0,0.0,haze,Low,5.35,26.08333333
31.0,4.5,17.431477,78.40035,17.521477,78.49035,Meal ,motorcycle ,21.19,64.0,0.0,overcast clouds,High,22.71,47.6
37.0,4.7,17.426228,78.407495,17.446228,78.427495,Drinks ,motorcycle ,21.32,65.0,0.0,broken clouds,Low,4.82,24.98333333
27.0,5.0,17.455894,78.375467,17.525894,78.445467,Buffet ,scooter ,21.25,65.0,0.0,broken clouds,High,16.05,41.36666667
22.0,4.6,22.744648,75.894377,22.764648,75.914377,Buffet ,scooter ,22.08,60.0,0.0,haze,Low,5.67,21.05
31.0,4.9,0.0,0.0,0.08,0.08,Drinks ,scooter ,26.37,82.0,0.31,light rain,High,13.4,35.98333333
32.0,4.6,22.310329,73.169083,22.360329,73.219083,Buffet ,motorcycle ,22.78,43.0,0.0,clear sky,Low,10.23,20.9
36.0,4.5,12.986047,80.218114,13.036047,80.268114,Drinks ,scooter ,28.49,81.0,0.0,mist,Moderate,11.98,39.51666667
33.0,4.6,13.081878,80.248519,13.131878,80.298519,Drinks ,scooter ,26.39,88.0,0.0,scattered clouds,High,10.96,51.56666667
29.0,5.0,22.311844,73.165081,22.401844,73.255081,Snack ,scooter ,23.97,64.0,0.0,haze,Moderate,18.12,35.05
36.0,4.7,-22.553227,88.353273,22.643227,88.443273,Buffet ,electric_scooter ,28.01,65.0,0.0,haze,High,13.4,35.98333333
26.0,4.9,18.53408,73.89852,18.54408,73.90852,Drinks ,motorcycle ,23.1,49.0,0.0,clear sky,Low,2.28,25.13333333
36.0,4.8,22.760072,75.892574,22.890072,76.022574,Snack ,scooter ,17.22,53.0,0.0,clear sky,Very High,26.3,54.53333333
37.0,4.6,19.103249,72.846749,19.113249,72.856749,Meal ,scooter ,28.88,54.0,0.0,smoke,Very Low,2.12,13.08333333
29.0,4.7,0.0,0.0,0.03,0.03,Snack ,motorcycle ,26.33,83.0,0.3,light rain,High,13.4,35.98333333
32.0,4.9,18.543626,73.905101,18.623626,73.985101,Buffet ,motorcycle ,19.13,64.0,0.0,clear sky,High,17.74,45.1
38.0,4.6,0.0,0.0,0.03,0.03,Buffet ,scooter ,26.28,85.0,0.1,light rain,High,13.4,35.98333333
37.0,3.7,27.16185,78.040165,27.29185,78.170165,Buffet ,scooter ,21.33,53.0,0.0,clear sky,High,33.88,46.48333333
38.0,4.6,12.933298,77.614293,12.973298,77.654293,Buffet ,electric_scooter ,23.21,73.0,0.0,haze,Moderate,8.96,29.5
21.0,4.6,19.254567,72.848923,19.304567,72.898923,Snack ,motorcycle ,28.05,54.0,0.0,clear sky,High,15.94,49.11666667
30.0,4.7,19.1813,72.836191,19.2013,72.856191,Meal ,scooter ,26.88,44.0,0.0,smoke,Low,4.4,22.31666667
38.0,4.4,11.02091,76.940432,11.13091,77.050432,Snack ,motorcycle ,26.11,73.0,0.0,haze,Very High,23.71,56.31666667
21.0,2.8,19.103249,72.846749,19.173249,72.916749,Meal ,electric_scooter ,28.56,54.0,0.0,smoke,Very High,17.65,54.48333333
32.0,3.8,22.569367,88.433187,22.659367,88.523187,Snack ,motorcycle ,23.03,83.0,0.0,haze,Very High,22.58,58.8
28.0,4.9,0.0,0.0,0.02,0.02,Drinks ,motorcycle ,26.25,83.0,0.45,light rain,High,13.4,35.98333333
23.0,4.7,18.554382,73.798206,18.644382,73.888206,Drinks ,motorcycle ,19.13,65.0,0.0,clear sky,Very High,21.42,58.43333333
39.0,4.4,11.008638,76.984311,11.068638,77.044311,Buffet ,scooter ,26.01,73.0,0.0,haze,Moderate,11.5,28.26666667
37.0,4.5,12.975996,80.221898,12.985996,80.231898,Drinks ,scooter ,26.24,88.0,0.0,mist,Very Low,2.08,21.9
20.0,4.9,23.355164,85.324097,23.395164,85.364097,Snack ,motorcycle ,17.62,68.0,0.0,clear sky,Low,7.54,21.31666667
29.0,4.6,-12.972793,80.249982,13.002793,80.279982,Meal ,motorcycle ,28.64,81.0,0.0,mist,High,13.4,35.98333333
20.0,4.8,25.449659,81.839744,25.459659,81.849744,Buffet ,scooter ,22.19,54.0,0.0,clear sky,Very Low,3.45,10.18333333
37.0,4.5,23.359194,85.325447,23.469194,85.435447,Snack ,motorcycle ,16.29,67.0,0.0,clear sky,High,19.03,38.41666667
24.0,4.5,18.543626,73.905101,18.613626,73.975101,Meal ,motorcycle ,19.22,65.0,0.0,clear sky,High,15.14,41.46666667
31.0,4.7,13.064181,80.236442,13.114181,80.286442,Drinks ,scooter ,26.36,88.0,0.0,mist,Moderate,11.82,42.83333333
30.0,4.7,18.53408,73.89852,18.58408,73.94852,Drinks ,motorcycle ,23.03,48.0,0.0,clear sky,High,13.34,49.66666667
27.0,4.8,12.323994,76.626167,12.353994,76.656167,Buffet ,scooter ,20.55,67.0,0.0,clear sky,Low,7.18,20.55
37.0,4.6,17.45971,78.368855,17.46971,78.378855,Meal ,electric_scooter ,21.23,68.0,0.0,broken clouds,Very Low,2.15,8.833333333
33.0,4.6,12.975996,80.221898,13.015996,80.261898,Meal ,motorcycle ,28.53,81.0,0.0,mist,Moderate,9.48,25.46666667
20.0,4.8,12.978453,77.643685,12.998453,77.663685,Meal ,motorcycle ,19.61,92.0,0.0,mist,Low,9.67,15.88333333
35.0,4.8,22.745049,75.892471,22.815049,75.962471,Snack ,scooter ,17.21,72.0,0.0,haze,High,16.48,36.56666667
38.0,4.5,22.577821,88.400581,22.707821,88.530581,Snack ,motorcycle ,27.97,65.0,0.0,haze,Very High,24.84,60.21666667
30.0,4.7,11.010375,76.95295,11.020375,76.96295,Drinks ,scooter ,25.81,73.0,0.0,haze,Very Low,2.59,17.76666667
28.0,4.7,17.431668,78.408321,17.481668,78.458321,Snack ,scooter ,22.94,60.0,0.0,haze,High,15.45,46.88333333
37.0,5.0,26.846156,75.8023,26.896156,75.8523,Buffet ,scooter ,22.96,46.0,0.0,haze,Moderate,10.08,24.55
24.0,4.8,22.311603,73.165012,22.321603,73.175012,Buffet ,motorcycle ,26.01,57.0,0.0,haze,Very Low,4.0,11.6
20.0,4.7,22.310329,73.169083,22.340329,73.199083,Drinks ,motorcycle ,24.0,64.0,0.0,haze,Low,6.97,24.28333333
31.0,4.2,22.732225,75.874765,22.812225,75.954765,Drinks ,motorcycle ,17.18,72.0,0.0,haze,High,17.09,48.33333333
22.0,4.6,11.024839,77.007003,11.104839,77.087003,Buffet ,scooter ,26.06,73.0,0.0,haze,Moderate,14.79,31.15
31.0,4.8,27.201725,78.007553,27.331725,78.137553,Buffet ,motorcycle ,21.3,53.0,0.0,clear sky,Very High,23.11,50.86666667
24.0,4.5,22.75004,75.902847,22.88004,76.032847,Snack ,motorcycle ,22.14,44.0,0.0,clear sky,Very High,28.87,52.83333333
33.0,4.8,17.422819,78.449578,17.512819,78.539578,Snack ,electric_scooter ,23.8,57.0,0.0,haze,High,18.46,45.03333333
23.0,4.7,17.451976,78.385883,17.521976,78.455883,Meal ,motorcycle ,23.81,57.0,0.0,haze,High,14.76,39.06666667
29.0,4.6,0.0,0.0,0.04,0.04,Buffet ,bicycle ,26.28,85.0,0.0,broken clouds,High,13.4,35.98333333
23.0,4.7,0.0,0.0,0.11,0.11,Snack ,motorcycle ,26.44,81.0,0.25,light rain,High,13.4,35.98333333
37.0,5.0,22.651847,75.881991,22.721847,75.951991,Snack ,motorcycle ,23.07,60.0,0.0,haze,High,16.29,36.63333333
38.0,4.6,23.371292,85.327872,23.501292,85.457872,Snack ,scooter ,17.73,67.0,0.0,clear sky,Very High,26.18,50.95
